2.637875	-1338.91236	-1339.24349	-678.279061	-678.636373	
2.647959	-1338.8842	-1339.20859	-678.250903	-678.601466	
2.658507	-1338.85408	-1339.17368	-678.220776	-678.56656	
2.668253	-1338.8257	-1339.13878	-678.192399	-678.531653	
2.678446	-1338.79536	-1339.10387	-678.16206	-678.496747	
2.68852	-1338.76481	-1339.06896	-678.131508	-678.453113	
2.69872	-1338.73322	-1339.03406	-678.099916	-678.40948	
2.710552	-1338.69566	-1338.99042	-678.062361	-678.374574	
2.718998	-1338.66856	-1338.94679	-678.035255	-678.33094	
2.729187	-1338.63515	-1338.90316	-678.001844	-678.287307	
2.747144	-1338.5739	-1338.82462	-677.9406	-678.200041	
2.751681	-1338.5585	-1338.80716	-677.925194	-678.173861	
2.761885	-1338.52302	-1338.76353	-677.88972	-678.130228	
2.772049	-1338.48708	-1338.7199	-677.853781	-678.086594	
2.782217	-1338.4505	-1338.66754	-677.817197	-678.034234	
2.792374	-1338.41335	-1338.61518	-677.780044	-677.990601	
2.802533	-1338.37557	-1338.57154	-677.742265	-677.938241	
2.813541	-1338.33385	-1338.51918	-677.70055	-677.885881	
2.823344	-1338.29619	-1338.47555	-677.662885	-677.833522	
2.833492	-1338.25657	-1338.42319	-677.62327	-677.781162	
2.843662	-1338.21623	-1338.37083	-677.582933	-677.737528	
2.853759	-1338.17558	-1338.31847	-677.542279	-677.685169	
2.863951	-1338.1339	-1338.26611	-677.5006	-677.641535	
2.874123	-1338.09173	-1338.21375	-677.458428	-677.589176	
2.884286	-1338.04893	-1338.16139	-677.415624	-677.536816	
2.894403	-1338.00574	-1338.10903	-677.372439	-677.493182	
2.904519	-1337.96193	-1338.05667	-677.328632	-677.432096	
2.915126	-1337.91527	-1338.00431	-677.281967	-677.388463	
2.924904	-1337.87176	-1337.95195	-677.238455	-677.336103	
2.935041	-1337.826	-1337.89959	-677.192695	-677.29247	
2.945171	-1337.77935	-1337.84723	-677.146053	-677.231383	
2.955602	-1337.73089	-1337.79487	-677.09759	-677.18775	
2.965506	-1337.68477	-1337.74251	-677.051471	-677.13539	
2.975639	-1337.63656	-1337.69015	-677.003257	-677.08303	
2.985815	-1337.58749	-1337.63779	-676.95419	-677.03067	
2.996034	-1337.53765	-1337.58543	-676.904348	-676.97831	
3.006112	-1337.48783	-1337.53307	-676.854523	-676.92595	
3.016649	-1337.43509	-1337.48944	-676.801791	-676.873591	
3.026605	-1337.38471	-1337.43708	-676.751404	-676.812504	
3.036618	-1337.33341	-1337.39345	-676.70011	-676.768871	
3.046761	-1337.28083	-1337.33236	-676.647524	-676.707784	
3.057063	-1337.22677	-1337.28873	-676.593472	-676.655424	
3.067051	-1337.17379	-1337.23637	-676.540489	-676.594338	
3.07719	-1337.11936	-1337.18401	-676.486062	-676.541978	
3.08733	-1337.06435	-1337.12292	-676.431045	-676.489618	
3.097495	-1337.00852	-1337.07056	-676.375222	-676.428532	
3.107831	-1336.95114	-1337.00947	-676.317837	-676.376172	
3.117945	-1336.89437	-1336.95711	-676.261071	-676.315085	
3.128002	-1336.83734	-1336.90475	-676.204042	-676.253999	
3.138134	-1336.77927	-1336.84367	-676.14597	-676.201639	
3.14822	-1336.72085	-1336.78258	-676.087547	-676.140552	
3.158611	-1336.65998	-1336.73022	-676.026677	-676.079466	
3.168556	-1336.60118	-1336.66041	-675.967873	-676.018379	
3.17876	-1336.54018	-1336.60805	-675.906882	-675.966019	
3.188797	-1336.47962	-1336.54696	-675.846319	-675.896206	
3.198988	-1336.41744	-1336.48587	-675.784138	-675.83512	
3.209568	-1336.35225	-1336.41606	-675.718943	-675.774033	
3.219766	-1336.28875	-1336.34625	-675.655453	-675.712947	
3.229573	-1336.22721	-1336.28516	-675.593906	-675.65186	
3.239876	-1336.16163	-1336.22408	-675.528328	-675.582047	
3.249996	-1336.09704	-1336.15426	-675.463741	-675.512234	
3.26019	-1336.03114	-1336.09318	-675.397835	-675.451147	
3.270342	-1335.9649	-1336.02336	-675.331596	-675.381334	
3.280507	-1335.89793	-1335.96228	-675.264626	-675.320247	
3.2907	-1335.83016	-1335.89246	-675.19686	-675.250434	
3.300812	-1335.7623	-1335.82265	-675.129002	-675.180621	
3.310984	-1335.69345	-1335.75284	-675.060152	-675.119535	
3.321508	-1335.62149	-1335.68302	-674.988188	-675.049721	
3.33132	-1335.55393	-1335.61321	-674.920631	-674.979908	
3.341466	-1335.48339	-1335.5434	-674.850089	-674.901368	
3.351629	-1335.4121	-1335.47358	-674.778794	-674.831555	
3.361753	-1335.34049	-1335.40377	-674.707188	-674.753015	
3.371982	-1335.26749	-1335.33396	-674.634193	-674.683202	
3.382079	-1335.19483	-1335.26414	-674.561525	-674.604662	
3.392245	-1335.12105	-1335.19433	-674.487746	-674.534849	
3.402474	-1335.0462	-1335.12452	-674.412895	-674.465036	
3.412557	-1334.97177	-1335.0547	-674.33847	-674.386496	
3.423426	-1334.8908	-1334.97616	-674.257494	-674.307957	
3.432991	-1334.81912	-1334.89763	-674.185816	-674.238143	
3.443087	-1334.74275	-1334.81909	-674.109452	-674.159604	
3.453217	-1334.66554	-1334.74055	-674.032237	-674.081064	
3.4634	-1334.58727	-1334.67073	-673.953964	-674.011251	
3.473571	-1334.50849	-1334.59219	-673.875193	-673.941437	
3.483708	-1334.42937	-1334.51365	-673.79607	-673.862898	
3.493863	-1334.34949	-1334.43511	-673.716187	-673.793084	
3.50401	-1334.26904	-1334.35657	-673.635734	-673.705818	
3.514156	-1334.18794	-1334.26931	-673.554639	-673.627278	
3.524371	-1334.10574	-1334.19077	-673.472437	-673.557465	
3.534503	-1334.02357	-1334.11223	-673.390266	-673.470198	
3.545108	-1333.93685	-1334.02496	-673.303552	-673.382932	
3.555192	-1333.85342	-1333.93769	-673.22012	-673.313119	
3.565605	-1333.76679	-1333.86788	-673.133488	-673.225852	
3.575487	-1333.68484	-1333.78061	-673.051534	-673.138586	
3.585694	-1333.5989	-1333.69335	-672.965601	-673.060046	
3.59584	-1333.51288	-1333.60608	-672.879582	-672.97278	
3.605972	-1333.42637	-1333.51881	-672.793066	-672.885513	
3.616245	-1333.33796	-1333.43155	-672.704657	-672.798247	
3.626623	-1333.24803	-1333.34428	-672.614729	-672.71098	
3.636597	-1333.16108	-1333.25702	-672.527779	-672.623714	
3.64673	-1333.07207	-1333.16975	-672.438768	-672.536447	
3.65684	-1332.98263	-1333.08248	-672.349329	-672.449181	
3.667111	-1332.89114	-1332.99522	-672.257837	-672.353188	
3.677181	-1332.80086	-1332.89922	-672.167559	-672.265921	
3.687324	-1332.70927	-1332.80323	-672.075972	-672.169928	
3.69749	-1332.61689	-1332.71596	-671.983592	-672.082662	
3.70762	-1332.52422	-1332.61997	-671.890916	-671.986669	
3.726372	-1332.34996	-1332.52398	-671.716654	-671.899402	
3.730998	-1332.30714	-1332.4018	-671.673839	-671.777229	
3.741172	-1332.21198	-1332.30581	-671.578683	-671.672509	
3.751293	-1332.11675	-1332.20982	-671.483447	-671.576516	
3.761418	-1332.02084	-1332.11382	-671.387539	-671.480523	
3.771618	-1331.92358	-1332.01783	-671.290276	-671.375803	
3.781742	-1331.82646	-1331.91311	-671.193162	-671.288537	
3.791926	-1331.72783	-1331.80839	-671.094528	-671.183817	
3.802079	-1331.62945	-1331.70367	-670.99615	-671.079097	
3.812187	-1331.53062	-1331.59895	-670.897315	-670.974378	
3.822397	-1331.43017	-1331.50296	-670.796863	-670.878385	
3.83262	-1331.32898	-1331.39824	-670.695677	-670.773665	
3.842768	-1331.22791	-1331.29352	-670.594608	-670.668945	
3.852881	-1331.12657	-1331.1888	-670.493264	-670.564225	
3.862994	-1331.02463	-1331.08408	-670.391327	-670.459506	
3.873194	-1330.92112	-1330.98809	-670.287815	-670.354786	
3.883326	-1330.81774	-1330.88337	-670.18444	-670.250066	
3.893469	-1330.71366	-1330.77865	-670.080356	-670.13662	
3.903609	-1330.60896	-1330.67393	-669.975655	-670.0319	
3.913778	-1330.50331	-1330.56921	-669.870012	-669.918453	
3.923989	-1330.39664	-1330.45576	-669.763338	-669.805007	
3.934174	-1330.28958	-1330.35104	-669.656282	-669.691561	
3.944258	-1330.18301	-1330.2376	-669.549712	-669.578114	
3.954523	-1330.0739	-1330.13288	-669.440602	-669.473394	
3.964758	-1329.96447	-1330.01943	-669.331172	-669.351221	
3.974692	-1329.85767	-1329.90598	-669.224368	-669.237775	
3.984891	-1329.74735	-1329.79254	-669.114049	-669.124329	
3.995014	-1329.63731	-1329.67909	-669.004005	-669.019609	
4.005168	-1329.52572	-1329.57437	-668.892421	-668.897436	
4.015461	-1329.41304	-1329.46092	-668.779734	-668.783989	
4.025607	-1329.30005	-1329.34748	-668.666753	-668.670543	
4.0358	-1329.1875	-1329.22531	-668.554198	-668.557097	
4.045813	-1329.07562	-1329.12059	-668.442314	-668.44365	
4.055969	-1328.96113	-1329.00714	-668.327823	-668.321477	
4.066122	-1328.84673	-1328.88497	-668.213428	-668.216757	
4.076209	-1328.73207	-1328.77152	-668.098772	-668.094584	
4.086433	-1328.61536	-1328.65807	-667.982055	-667.972411	
4.096529	-1328.49942	-1328.5359	-667.866123	-667.867692	
4.106718	-1328.38179	-1328.42245	-667.748486	-667.745519	
4.116791	-1328.26493	-1328.30028	-667.63163	-667.632072	
4.127083	-1328.14476	-1328.17811	-667.511461	-667.518626	
4.137246	-1328.02562	-1328.06466	-667.392322	-667.396453	
4.147301	-1327.90712	-1327.94249	-667.273823	-667.27428	
4.157432	-1327.78708	-1327.82904	-667.153774	-667.16956	
4.168847	-1327.64905	-1327.70687	-667.01575	-667.047387	
4.186055	-1327.44377	-1327.5847	-666.810464	-666.925214	
4.190816	-1327.38669	-1327.43634	-666.753392	-666.776861	
4.200799	-1327.26686	-1327.31417	-666.63356	-666.654688	
4.211425	-1327.13934	-1327.18327	-666.506036	-666.523788	
4.221513	-1327.01831	-1327.0611	-666.385004	-666.401615	
4.233331	-1326.87637	-1326.93892	-666.243068	-666.279442	
4.24183	-1326.7745	-1326.81675	-666.1412	-666.157269	
4.252067	-1326.65166	-1326.69458	-666.018356	-666.035096	
4.262139	-1326.53081	-1326.5724	-665.897504	-665.912923	
4.27229	-1326.40899	-1326.45023	-665.775692	-665.79075	
4.282529	-1326.2861	-1326.32806	-665.6528	-665.668577	
4.292598	-1326.16531	-1326.20589	-665.532008	-665.537677	
4.302746	-1326.0435	-1326.08371	-665.410196	-665.424231	
4.312902	-1325.92163	-1325.95281	-665.288324	-665.293331	
4.323161	-1325.79855	-1325.83064	-665.165252	-665.171158	
4.334619	-1325.66089	-1325.69974	-665.027588	-665.040258	
4.343424	-1325.55528	-1325.56884	-664.921976	-664.918085	
4.353544	-1325.43396	-1325.44667	-664.800656	-664.795912	
4.363697	-1325.31211	-1325.31577	-664.678808	-664.665012	
4.373824	-1325.19059	-1325.18487	-664.557284	-664.542839	
4.383996	-1325.06811	-1325.06269	-664.434812	-664.41194	
4.394164	-1324.94649	-1324.9318	-664.313192	-664.289767	
4.404291	-1324.82497	-1324.80962	-664.191668	-664.167594	
4.414455	-1324.70303	-1324.67872	-664.069724	-664.036694	
4.424671	-1324.5804	-1324.55655	-663.947096	-663.914521	
4.43666	-1324.43645	-1324.43438	-663.803144	-663.783621	
4.444862	-1324.33814	-1324.30348	-663.70484	-663.661448	
4.455052	-1324.21584	-1324.1813	-663.582536	-663.539275	
4.465267	-1324.09322	-1324.05913	-663.45992	-663.408375	
4.475441	-1323.96836	-1323.93696	-663.33506	-663.294929	
4.485508	-1323.85035	-1323.81478	-663.217052	-663.155303	
4.495631	-1323.72885	-1323.68388	-663.095552	-663.03313	
4.505787	-1323.60703	-1323.56171	-662.973728	-662.910956	
4.515968	-1323.48485	-1323.43081	-662.851544	-662.788783	
4.526029	-1323.36404	-1323.31737	-662.73074	-662.66661	
4.537599	-1323.22521	-1323.18647	-662.591912	-662.535711	
4.546466	-1323.11885	-1323.06429	-662.485544	-662.413538	
4.556624	-1322.99697	-1322.94212	-662.363672	-662.282638	
4.566689	-1322.87619	-1322.81995	-662.242892	-662.160465	
4.577091	-1322.75135	-1322.69777	-662.118044	-662.038292	
4.586995	-1322.63252	-1322.5756	-661.99922	-661.916119	
4.597119	-1322.51103	-1322.45343	-661.877732	-661.793946	
4.607266	-1322.38925	-1322.33125	-661.755944	-661.671773	
4.617423	-1322.26739	-1322.20908	-661.634084	-661.5496	
4.636546	-1322.03784	-1322.09564	-661.404536	-661.436153	
4.641226	-1321.98175	-1321.92983	-661.348448	-661.270347	
4.651497	-1321.85849	-1321.80766	-661.225184	-661.156901	
4.661504	-1321.73843	-1321.68548	-661.105124	-661.026001	
4.671791	-1321.61498	-1321.56331	-660.98168	-660.912554	
4.681816	-1321.49463	-1321.44114	-660.861332	-660.790381	
4.691956	-1321.373	-1321.31896	-660.7397	-660.676935	
4.702133	-1321.25089	-1321.19679	-660.617588	-660.554762	
4.712317	-1321.12863	-1321.08334	-660.495332	-660.432589	
4.722531	-1321.00608	-1320.96117	-660.372776	-660.319143	
4.732564	-1320.88571	-1320.839	-660.252404	-660.19697	
4.742837	-1320.76235	-1320.72555	-660.129044	-660.083523	
4.752941	-1320.64117	-1320.60338	-660.007868	-659.970077	
4.763139	-1320.51877	-1320.48121	-659.885468	-659.847904	
4.773238	-1320.39761	-1320.35903	-659.764304	-659.734457	
4.783494	-1320.27451	-1320.24559	-659.641208	-659.612284	
4.79358	-1320.15348	-1320.12341	-659.520176	-659.490111	
4.803731	-1320.03169	-1320.00124	-659.398388	-659.376665	
4.813892	-1319.90976	-1319.88779	-659.276456	-659.254492	
4.824024	-1319.78817	-1319.76562	-659.154872	-659.141045	
4.83426	-1319.66533	-1319.64345	-659.032028	-659.018872	
4.844663	-1319.54039	-1319.52127	-658.907084	-658.896699	
4.854479	-1319.42271	-1319.3991	-658.789412	-658.774526	
4.864639	-1319.30077	-1319.27693	-658.667468	-658.652353	
4.874867	-1319.17805	-1319.15476	-658.544744	-658.538907	
4.884988	-1319.05662	-1319.03258	-658.423316	-658.408007	
4.895183	-1318.93359	-1318.91041	-658.300292	-658.294561	
4.905373	-1318.81197	-1318.78824	-658.178672	-658.172388	
4.915494	-1318.69053	-1318.66606	-658.057232	-658.050215	
4.925629	-1318.56891	-1318.54389	-657.935612	-657.919315	
4.93574	-1318.44755	-1318.42172	-657.814244	-657.805868	
4.945973	-1318.32471	-1318.29954	-657.691412	-657.674969	
4.956366	-1318.20005	-1318.1861	-657.566744	-657.552796	
4.966236	-1318.08164	-1318.06392	-657.44834	-657.430623	
4.97643	-1317.95924	-1317.94175	-657.32594	-657.299723	
4.986994	-1317.83247	-1317.81958	-657.199172	-657.17755	
4.996735	-1317.71563	-1317.70613	-657.082328	-657.055377	
5.006834	-1317.59449	-1317.57523	-656.961188	-656.933204	
5.016982	-1317.47265	-1317.45306	-656.839352	-656.802304	
5.027297	-1317.3489	-1317.33089	-656.715596	-656.680131	
5.037278	-1317.22914	-1317.20871	-656.595836	-656.557958	
5.047871	-1317.10195	-1317.07781	-656.468648	-656.427058	
5.057622	-1316.98501	-1316.95564	-656.351708	-656.304885	
5.075786	-1316.76701	-1316.83347	-656.133704	-656.173986	
5.080517	-1316.71026	-1316.67639	-656.076956	-656.025633	
5.090616	-1316.58907	-1316.55421	-655.955768	-655.894733	
5.100675	-1316.46839	-1316.43204	-655.835084	-655.77256	
5.11084	-1316.34636	-1316.30987	-655.713056	-655.650387	
5.121035	-1316.22403	-1316.17897	-655.590728	-655.528214	
5.131184	-1316.10224	-1316.0568	-655.46894	-655.406041	
5.141312	-1315.98071	-1315.9259	-655.347404	-655.275141	
5.151537	-1315.85799	-1315.80372	-655.224692	-655.161695	
5.161686	-1315.73624	-1315.68155	-655.10294	-655.030795	
5.171839	-1315.61438	-1315.55938	-654.98108	-654.917349	
5.181966	-1315.49282	-1315.4372	-654.85952	-654.786449	
5.192087	-1315.37103	-1315.31503	-654.737732	-654.673002	
5.202261	-1315.24931	-1315.19286	-654.616004	-654.550829	
5.221702	-1315.01595	-1314.95724	-654.382652	-654.323937	
5.226289	-1314.96099	-1314.91361	-654.327692	-654.271577	
5.236883	-1314.83384	-1314.79143	-654.20054	-654.149404	
5.247258	-1314.70929	-1314.66926	-654.075992	-654.027231	
5.256785	-1314.59503	-1314.54709	-653.961728	-653.905058	
5.266993	-1314.47253	-1314.42491	-653.839232	-653.791611	
5.277052	-1314.35185	-1314.30274	-653.718548	-653.669438	
5.287206	-1314.22993	-1314.18057	-653.596628	-653.555992	
5.297557	-1314.10574	-1314.06712	-653.47244	-653.425092	
5.307506	-1313.98639	-1313.94495	-653.353088	-653.311646	
5.31771	-1313.86391	-1313.8315	-653.230604	-653.189473	
5.327839	-1313.74235	-1313.70933	-653.109044	-653.0673	
5.337932	-1313.62129	-1313.58715	-652.987988	-652.945126	
5.349943	-1313.47706	-1313.46498	-652.84376	-652.822953	
5.358295	-1313.3769	-1313.34281	-652.743596	-652.709507	
5.36836	-1313.25613	-1313.22064	-652.622828	-652.587334	
5.378617	-1313.13302	-1313.09846	-652.49972	-652.473888	
5.388838	-1313.01036	-1312.97629	-652.377056	-652.342988	
5.398853	-1312.89017	-1312.85412	-652.256864	-652.229541	
5.408984	-1312.76864	-1312.73194	-652.13534	-652.107368	
5.419117	-1312.64705	-1312.60977	-652.013744	-651.985195	
5.429341	-1312.52437	-1312.4876	-651.891068	-651.863022	
5.439381	-1312.40391	-1312.36542	-651.770612	-651.740849	
5.459311	-1312.16463	-1312.23452	-651.531332	-651.618676	
5.463942	-1312.10916	-1312.06872	-651.475856	-651.444143	
5.47409	-1311.98741	-1311.94655	-651.354104	-651.32197	
5.484337	-1311.86439	-1311.82437	-651.231092	-651.199797	
5.49456	-1311.74172	-1311.7022	-651.108416	-651.077624	
5.504594	-1311.62133	-1311.58003	-650.988032	-650.946724	
5.514787	-1311.49902	-1311.45785	-650.865716	-650.833278	
5.525076	-1311.37553	-1311.33568	-650.742224	-650.702378	
5.535187	-1311.25359	-1311.21351	-650.620292	-650.580205	
5.5456	-1311.12836	-1311.09133	-650.49506	-650.449306	
5.555556	-1311.00975	-1310.96916	-650.376452	-650.327133	
5.565703	-1310.88803	-1310.83826	-650.254724	-650.20496	
5.57584	-1310.76638	-1310.72481	-650.13308	-650.082786	
5.585997	-1310.64446	-1310.59392	-650.01116	-649.960613	
5.596183	-1310.52223	-1310.47174	-649.888928	-649.829714	
5.606297	-1310.4009	-1310.34084	-649.767596	-649.707541	
5.61647	-1310.2788	-1310.21867	-649.645496	-649.576641	
5.626665	-1310.15647	-1310.0965	-649.523168	-649.463195	
5.636699	-1310.03607	-1309.97432	-649.402772	-649.332295	
5.647009	-1309.91228	-1309.85215	-649.27898	-649.210122	
5.657052	-1309.79181	-1309.72998	-649.158512	-649.087949	
5.667247	-1309.66944	-1309.6078	-649.036136	-648.965776	
5.677353	-1309.54821	-1309.48563	-648.914912	-648.843603	
5.687514	-1309.42628	-1309.36346	-648.79298	-648.72143	
5.697651	-1309.30458	-1309.24129	-648.671276	-648.599257	
5.707892	-1309.18172	-1309.11911	-648.54842	-648.477084	
5.717968	-1309.06087	-1308.99694	-648.427568	-648.354911	
5.728129	-1308.93851	-1308.87477	-648.305204	-648.250191	
5.738248	-1308.81749	-1308.76132	-648.184184	-648.128018	
5.748596	-1308.69327	-1308.63915	-648.059972	-648.005845	
5.758602	-1308.5732	-1308.5257	-647.9399	-647.883672	
5.768752	-1308.45139	-1308.3948	-647.818088	-647.770225	
5.778923	-1308.32936	-1308.28135	-647.69606	-647.656779	
5.789	-1308.20847	-1308.15918	-647.575172	-647.534606	
5.799338	-1308.08437	-1308.03701	-647.451068	-647.412433	
5.817412	-1307.86745	-1307.82757	-647.234144	-647.202993	
5.821992	-1307.81257	-1307.77521	-647.179268	-647.141907	
5.832155	-1307.69022	-1307.65304	-647.056916	-647.02846	
5.84242	-1307.56737	-1307.53086	-646.934072	-646.906287	
5.852489	-1307.44657	-1307.41742	-646.813268	-646.784114	
5.862731	-1307.32362	-1307.29524	-646.690316	-646.670668	
5.873018	-1307.2002	-1307.17307	-646.566896	-646.548495	
5.883039	-1307.07996	-1307.05962	-646.446656	-646.435048	
5.893083	-1306.95945	-1306.93745	-646.326152	-646.312875	
5.903289	-1306.83696	-1306.81528	-646.203656	-646.190702	
5.91349	-1306.71453	-1306.6931	-646.081232	-646.068529	
5.923602	-1306.59321	-1306.57093	-645.959912	-645.946356	
5.933755	-1306.47143	-1306.44003	-645.838124	-645.83291	
5.943871	-1306.35001	-1306.32659	-645.716708	-645.710737	
5.954073	-1306.22756	-1306.19569	-645.59426	-645.588564	
5.964345	-1306.1043	-1306.07351	-645.470996	-645.457664	
5.974542	-1305.98195	-1305.95134	-645.348644	-645.344218	
5.984554	-1305.86178	-1305.83789	-645.228476	-645.213318	
5.994807	-1305.73875	-1305.70699	-645.105452	-645.091145	
6.004808	-1305.61877	-1305.59355	-644.985464	-644.968972	
6.015055	-1305.49577	-1305.47137	-644.862464	-644.846799	
6.025278	-1305.37308	-1305.3492	-644.739776	-644.724626	
6.035364	-1305.25212	-1305.22703	-644.618816	-644.593726	
6.045626	-1305.12895	-1305.10485	-644.495648	-644.471553	
6.055733	-1305.00762	-1304.98268	-644.374316	-644.340653	
6.066035	-1304.88399	-1304.86051	-644.250692	-644.21848	
6.07619	-1304.76215	-1304.72961	-644.128844	-644.096307	
6.086295	-1304.6409	-1304.60744	-644.007596	-643.965407	
6.096457	-1304.51898	-1304.47654	-643.885676	-643.843234	
6.106947	-1304.39306	-1304.35436	-643.75976	-643.712335	
6.116739	-1304.27561	-1304.23219	-643.642304	-643.590162	
6.12688	-1304.15391	-1304.11002	-643.520612	-643.467989	
6.137039	-1304.03201	-1303.98784	-643.398704	-643.337089	
6.147164	-1303.91051	-1303.86567	-643.277204	-643.223643	
6.157416	-1303.78746	-1303.7435	-643.154156	-643.092743	
6.169156	-1303.64345	-1303.6126	-643.010144	-642.97057	
6.177923	-1303.54137	-1303.49043	-642.908072	-642.848397	
6.187985	-1303.42065	-1303.35953	-642.787352	-642.726224	
6.198177	-1303.2983	-1303.24608	-642.665	-642.604051	
6.208578	-1303.17348	-1303.11518	-642.540176	-642.481878	
6.218455	-1303.05495	-1303.00173	-642.421652	-642.359705	
6.228565	-1302.93363	-1302.87083	-642.300332	-642.246258	
6.238711	-1302.81194	-1302.75739	-642.17864	-642.115358	
6.248838	-1302.69039	-1302.63521	-642.057092	-642.001912	
6.259049	-1302.56785	-1302.51304	-641.934548	-641.879739	
6.269248	-1302.44547	-1302.39087	-641.812172	-641.757566	
6.279411	-1302.32353	-1302.27742	-641.690228	-641.635393	
6.289521	-1302.20221	-1302.14652	-641.568908	-641.521947	
6.299613	-1302.08111	-1302.03308	-641.447804	-641.4085	
6.309897	-1301.9577	-1301.9109	-641.324396	-641.2776	
6.320033	-1301.83608	-1301.78873	-641.202776	-641.164154	
6.330513	-1301.71026	-1301.66656	-641.076956	-641.041981	
6.340415	-1301.59147	-1301.54438	-640.958168	-640.919808	
6.350626	-1301.46895	-1301.43094	-640.835648	-640.806362	
6.360806	-1301.34678	-1301.30876	-640.713476	-640.684188	
6.370906	-1301.22558	-1301.19532	-640.592276	-640.570742	
6.38105	-1301.10384	-1301.07314	-640.470536	-640.439842	
6.391182	-1300.98228	-1300.95097	-640.348976	-640.326396	
6.401376	-1300.85996	-1300.83752	-640.22666	-640.204223	
6.411522	-1300.73819	-1300.71535	-640.104884	-640.08205	
6.421645	-1300.61672	-1300.60191	-639.98342	-639.959877	
6.431818	-1300.49467	-1300.47101	-639.861368	-639.84643	
6.441958	-1300.37293	-1300.34883	-639.739628	-639.724257	
6.452117	-1300.25106	-1300.22666	-639.617756	-639.602084	
6.462261	-1300.12933	-1300.11321	-639.496028	-639.488638	
6.47275	-1300.00341	-1299.98231	-639.370112	-639.357738	
6.482741	-1299.88356	-1299.86014	-639.250256	-639.235565	
6.492827	-1299.76256	-1299.73797	-639.12926	-639.113392	
6.502918	-1299.64146	-1299.61579	-639.008156	-638.999946	
6.513275	-1299.51715	-1299.49362	-638.883848	-638.869046	
6.523279	-1299.3971	-1299.38017	-638.7638	-638.746873	
6.53341	-1299.27555	-1299.258	-638.642252	-638.6247	
6.543595	-1299.15329	-1299.13583	-638.519984	-638.502527	
6.553697	-1299.03211	-1299.01366	-638.398808	-638.371627	
6.563862	-1298.91008	-1298.89148	-638.27678	-638.249454	
6.574391	-1298.78373	-1298.76931	-638.150432	-638.127281	
6.584219	-1298.66544	-1298.64714	-638.032136	-638.005108	
6.594372	-1298.54399	-1298.52496	-637.910684	-637.882935	
6.604477	-1298.42273	-1298.40279	-637.789424	-637.760762	
6.614662	-1298.30052	-1298.27189	-637.667216	-637.638589	
6.624807	-1298.17878	-1298.14972	-637.545476	-637.507689	
6.635033	-1298.05607	-1298.02754	-637.422764	-637.385516	
6.645315	-1297.93268	-1297.89664	-637.29938	-637.254616	
6.65561	-1297.80817	-1297.77447	-637.174868	-637.132443	
